from,to,cost
25400,22500,9810.288392139106
25400,22600,10409.748472650579
25400,22700,16104.96658989972
25400,22800,3225.7866794886086
25400,22900,14281.978675081038
25400,23000,16470.986893819918
25400,23100,2389.59267013421
25400,23200,2976.2038746059407
25400,23300,17267.816257709863
25400,23400,17332.938126437053
25400,23500,15929.74237015548
25400,23600,16772.819299276456
25400,24000,2224.6619648303918
25400,24100,2676.065183429621
25400,24200,7900.769377175012
25400,24300,8834.664007067084
25400,24400,1127.494473769678
25400,24500,1466.8444538268266
25400,24600,10038.793003297056
25400,24700,3428.6342408560695
25400,24800,5996.371362287159
25400,24900,4734.809576661123
25400,25000,11114.250494718011
25400,25100,13480.469119444751
25400,25200,3795.756817338848
25400,25300,3708.4067711759253
25400,25400,2067.4857781011087
25400,25500,2313.8361285013702
25400,25600,7888.994299959645
25400,25700,7391.503924595805
25400,25800,14509.228657189033
25400,25900,13186.101022914765
25400,26000,11376.506288046106
25400,26100,10564.250721531353
25400,26200,9824.504451572353
25400,26300,4202.803555763273
25400,26400,5104.3146532485725
25400,26500,6018.5905326453485
25400,26600,16577.54207698204
25400,26700,17618.45888140968
25400,26800,8500.640078553439
25400,26900,15032.55991046809
25400,27000,4647.722407296451
25400,27100,3166.9730931573094
25400,27200,18731.895455184273
25400,27300,5433.338692359133
25400,27400,18842.69537205513
25400,27500,19708.69199578082
25400,27600,5493.603541688997
25400,27700,17655.457587403358
25400,27800,2723.5775464587746
25400,27900,4733.192600961207
25400,28000,2521.8210524904844
25400,28100,2151.3174340823552
25400,28200,13167.816691321814
25400,28300,13158.73781368106
25400,28800,10101.808636700847
25400,28900,10818.828073761733
25400,29000,8511.269525102012
25400,29100,10473.03024402113
25400,29200,2119.794087922342
25400,29300,10953.525914704527
25400,29400,15023.47565208859
25400,29500,14327.661537653566
25400,29600,5078.942187321895
25400,29700,6398.954237151481
25400,29800,5218.390493359888
25400,29900,6465.943643130841
25400,30000,13304.280216380668
25400,30100,13246.346811549225
25400,30400,3686.6529403067975
25400,30500,2394.2042384423776
25400,30600,14550.538530758444
25400,30700,15564.008000357695
25400,30800,17463.779788835527
25400,30900,10438.800165352628
25400,31000,12136.876828947341
25400,31100,12259.397265988284
25400,31200,15494.37410756871
25400,31300,15506.026117149111
25400,31400,16991.80817022282
25400,31500,16467.435492101893
25400,31600,11328.207213090012
25400,31700,11294.645405186991
25400,31800,6450.175494061702
25400,31900,8753.932281853167
25400,32000,11008.793840065826
25400,32100,11068.208822665905
25400,32200,15921.365154702824
25400,32300,11606.375961080219
25400,32600,3346.35649807042
25400,32700,3340.943030421795
25400,32800,7567.978966230737
25400,32900,10648.766759973858
25400,33000,2903.4883310166983
25400,33100,2558.6721792793
25400,33200,10338.217699212957
25400,33300,3334.105184040194
25400,33400,2652.1166105298134
25400,33500,3914.2634856664895
25400,33600,5653.33205206811
25400,33700,5257.9092927964775
25400,34000,16926.151556205015
25400,34100,13353.636508850941
25400,34200,15094.123876990132
25400,34300,14264.317132679445
25400,34400,12888.533422365634
25400,34500,14172.780653971093
25400,34600,13293.518527314309
25400,34700,12830.75070038316
25400,34800,15555.93137074005
25400,34900,12226.958486631607
25400,35000,12918.61511094268
25400,35100,6869.94459942019
25400,35200,14700.899789906442
25400,35300,15900.572256501218
25400,35400,5932.434087539685
25400,35500,3635.1220926723922
25400,35800,15136.00120505338
25400,35900,17494.961604034062
25400,36000,3583.801280432227
25400,36100,4165.197814360502
25400,36200,6067.503065096619
25400,36300,6044.734133393626
25400,36600,13807.747738907074
25400,36700,13090.028112153866
25400,36800,15577.170188542057
25400,36900,10214.262565885727
25400,37000,5290.274275127951
25400,37100,5978.890767629521
25400,37200,12747.495856017973
25400,37300,11447.505099958922
25500,27600,8450.489429320187
25500,27700,9011.016849117646
25500,30000,13592.561121275563
25500,30100,9058.126489480634
25500,30500,5708.827011393631
25500,30600,6832.883183586584
25500,30700,7793.922250173403
25500,100,11167.262373456571
25500,200,11086.788041282545
25500,300,15068.333412945158
25500,400,14964.606274868356
25500,500,10860.3089945485
25500,600,494.18928617005935
25500,700,8310.707347218797
25500,800,9601.211294149745
25500,900,8758.64108626033
25500,1000,9752.172032934246
25500,1100,11257.28052545593
25500,1200,10127.869219904867
25500,1500,13158.20348510962
25500,1600,11450.93688685111
25500,1900,11731.849496154537
25500,2000,12263.865785339194
25500,2200,5248.740285706458
25500,2300,4749.604308385801
25500,2700,5983.483134990236
25500,2800,5942.386260376919
25500,3100,19536.412808450743
25500,3200,18740.47123153863
25500,3300,8342.926150621553
25500,3400,9575.722641015696
25500,4000,11585.595689872982
25500,4100,12600.458684688247
25500,4200,14259.155274005921
25500,4300,10243.997094619272
25500,4800,1590.4043083317704
25500,4900,5319.149689841924
25500,5200,13890.852040945605
25500,5300,12599.81897014402
25500,6000,11413.798801365338
25500,6100,11271.996583687049
25500,6200,8065.518313547474
25500,6300,6961.1882736566695
25500,6400,11083.678744908544
25500,6500,9908.679756409783
25500,6600,10406.16213067351
25500,6700,11703.984703124175
25500,6800,13328.8100760707
25500,6900,12913.208685861964
25500,7000,7096.96316132289
25500,7100,9046.848420106464
25500,7200,10076.302980626651
25500,7300,14471.011047510085
25500,7400,7882.227596741669
25500,7500,9061.739606428133
25500,7600,13172.98977867454
25500,7700,14644.420708321106
25500,8000,14262.465658549045
25500,8100,18281.519413282815
25500,8200,14901.104438724129
25500,8300,12456.55871552777
25500,8400,17207.95528587108
25500,8500,16477.534554896443
25500,8600,8383.52452069903
25500,8700,9593.088909866567
25500,9000,3965.2261605943354
25500,9100,6929.741323007783
25500,9400,15218.141558224319
25500,9500,10871.067218917266
25500,10000,15128.405571962136
25500,10100,14192.999828744318
25500,10200,1692.7730733721864
25500,10300,6395.280648957939
25500,10600,12716.098323563401
25500,10700,11484.085986544405
25500,10800,18889.141003330435
25500,10900,12749.256424828245
25500,11000,16834.07905983963
25500,11100,15629.87640398311
25500,11400,14499.475717707246
25500,11500,7350.778424639343
25500,11800,4368.921226425842
25500,11900,7168.181480254121
25500,12000,8511.037211136889
25500,12100,10130.271262486347
25500,12400,10936.261053241442
25500,12500,11053.719451719955
25500,12600,8748.788445974955
25500,12700,13849.19930033266
25500,12800,9903.144251389645
25500,12900,11903.433791284626
25500,13200,9249.71289657505
25500,13300,8345.523569276853
25500,13400,6983.814175442824
25500,13500,7129.282391992203
25500,13600,8230.781567087366
25500,13700,12473.788310540176
25500,13800,10618.960944641398
25500,13900,3373.9448131265212
25500,14000,13568.430306783797
25500,14100,13291.295466082227
25500,14200,15428.518217010198
25500,14300,11695.583844136385
25500,14400,14406.676016787354
25500,14500,12214.423623690496
25500,15000,11082.481929692767
25500,15100,9764.588399393027
25500,15400,10565.909073955138
25500,15500,4218.6147168750695
25500,15600,7447.365738970882
25500,15700,6962.574027774952
25500,16000,12791.554093383249
25500,16100,13511.55128668961
25500,16200,14282.924946921168
25500,16300,17911.73554429791
25500,16600,6459.046659060193
25500,16700,17473.09118238573
25500,17000,15312.796339832872
25500,17100,14722.715592405595
25500,17200,7218.510457045686
25500,17300,11008.679242074491
25500,18200,5008.600628004972
25500,18300,17792.905082460155
25500,18400,7381.154637385246
25500,18500,16235.110058318327
25500,18600,12986.557664579246
25500,18700,5971.5670315023335
25500,18800,9384.293986685736
25500,18900,8731.974110445743
25500,19000,9741.451857958262
25500,19100,16165.426089361203
25500,19200,15453.157221207442
25500,19300,15378.860147193072
25500,19400,13052.666650191964
25500,19500,14342.882978453132
25500,19800,9615.427766601455
25500,19900,8372.756491589644
25500,20200,12169.918283266165
25500,20300,13088.306319630217
25500,20400,7462.318734543604
25500,20500,10175.451270214417
25500,20600,7618.839353829295
25500,20700,6885.037275350846
25500,20800,4455.351557799986
25500,20900,12857.532999548832
25500,21000,4433.292417398521
25500,21100,12492.926814991404
25500,21200,14893.352197248478
25500,21300,14375.235665879442
25500,21400,7189.788105937376
25500,21500,6882.4735641746565
25500,21800,4966.054519145051
25500,21900,4085.1107037186116
25500,22000,14397.89985096174
25500,22200,12037.373762444657
25500,22300,11517.259983010714
25500,22500,3176.7334130367312
25500,22600,4145.264142114495
25500,22700,5762.271424333947
25500,22800,13861.55534349275
25500,22900,14992.939660742237
25500,23000,5904.419082763869
25500,23100,13015.56908805236
25500,23200,13092.115095773353
25500,23300,6613.276182158147
25500,23400,6747.685671530087
25500,23500,7892.258104521703
25500,23600,9617.806382357849
25500,24000,12783.408998472978
25500,24100,13043.860984764986
25500,24200,12933.266621266514
25500,24300,13840.465190398232
25500,24400,11464.014221321699
25500,24500,11987.202121009745
25500,24600,15892.876411509125
25500,24700,14041.093736150284
25500,24800,12486.909780642267
25500,24900,12480.422588242995
25500,25000,12105.584549963793
25500,25100,9114.537555284405
25500,25200,11401.398868538356
25500,25300,10623.075513703066
25500,25400,12346.623074986526
25500,25500,12836.211363053326
25500,25600,17789.984642873373
25500,25700,16780.822095098454
25500,25800,13565.99117648996
25500,25900,14452.701224779696
25500,26000,12893.696178119915
25500,26100,12005.884294433812
25500,26200,12007.093186800827
25500,26300,14850.522450363875
25500,26400,10425.827129819192
25500,26500,11135.689467175916
25500,26600,8335.556388137178
25500,26700,8066.635208263454
25500,26800,11784.050457513642
25500,26900,12853.357202092739
25500,27000,6015.90684525223
25500,27100,7653.1499482212075
25500,27200,8277.586449885806
25500,27300,6584.454643468881
25500,27400,10461.578781943976
25500,27500,9503.931289759983
25500,27600,12496.596314722872
25500,27700,7319.129436029704
25500,27800,13133.151846334737
25500,27900,12213.896678591764
25500,28000,12986.940624144398
25500,28100,12518.182662986383
25500,28200,5745.455127348667
25500,28300,4699.207128161698
25500,28800,18401.032407748095
25500,28900,18511.27592323367
25500,29000,18649.968669616297
25500,29100,5931.1842412102815
25500,29200,11102.865578193894
25500,29300,12757.643795441203
25500,29400,6486.799886222898
25500,29500,5613.026344341201
25500,29600,6626.720675964959
25500,29700,5663.549841232284
25500,29800,12824.36124465505
25500,29900,12868.17722818067
25500,30000,9549.957392745158
25500,30100,8305.943067193473
25500,30400,13314.66521827035
25500,30500,12770.051311509165
25500,30600,13391.845012650187
25500,30700,12098.468576337254
25500,30800,6872.157197700069
25500,30900,6263.847819808545
25500,31000,13022.636828234918
25500,31100,6986.744429521986
25500,31200,5905.916763488654
25500,31300,5391.944439700428
25500,31400,6656.793469344202
25500,31500,6464.883305910988
25500,31600,3415.99175719066
25500,31700,4517.462075911028
25500,31800,12311.723045505743
25500,31900,19138.362773317363
25500,32000,6815.26939480237
25500,32100,3957.420595432292
25500,32200,5710.750466459437
25500,32300,14991.204311623573
25500,32600,10602.330205585104
25500,32700,9725.23825135116
25500,32800,17835.079338455624
25500,32900,10657.10623549215
25500,33000,13545.400173325115
25500,33100,12998.910748291162
25500,33200,16423.669409861042
25500,33300,12541.38816491602
25500,33400,8365.965954336638
25500,33500,7081.120859138404
25500,33600,16274.758585441487
25500,33700,15729.578600310253
25500,34000,6858.949931223016
25500,34100,8858.613758461634
25500,34200,6016.99673110707
25500,34300,5185.183342880499
25500,34400,13404.961057104032
25500,34500,12513.760917756277
25500,34600,15212.27245394271
25500,34700,15609.988937638273
25500,34800,8062.693271927536
25500,34900,11035.636281703246
25500,35000,14109.990271419063
25500,35100,10613.224716567562
25500,35200,4797.821414630637
25500,35300,5245.275243826468
25500,35400,15451.709182684455
25500,35500,14117.96721223577
25500,35800,6759.5053682210755
25500,35900,7990.382164951049
25500,36000,14090.731192020472
25500,36100,14569.269818408524
25500,36200,16541.72406851365
25500,36300,16109.797225038197
25500,36600,7112.082587495405
25500,36700,8788.477034748454
25500,36800,11805.910559402828
25500,36900,6753.217727550944
25500,37000,15282.059925800464
25500,37100,13464.263846252934
25500,37200,10485.603362369422
25500,37300,10972.014480435142
27600,27700,594.096173684269
27600,30000,16383.683639197054
27600,30100,17440.080217511688
27600,30500,10225.823846633475
27600,30600,14911.15069459981
27600,30700,16086.961163155771
27600,100,16727.996467396493
27600,200,17669.678597528524
27600,300,7503.112729756667
27600,400,6776.316045200693
27600,500,16708.822152110493
27600,600,8894.057590653041
27600,700,8484.257581297732
27600,800,9070.891498933053
27600,900,8489.146634276589
27600,1000,9570.986337938195
27600,1100,3379.9182060239173
27600,1200,2135.168661430247
27600,1500,18365.86112245077
27600,1600,19533.64793340996
27600,1900,4813.654296823324
27600,2000,6081.568153639619
27600,2200,12598.336208181
27600,2300,11354.06684081003
27600,2700,7553.367712608051
27600,2800,8865.189912878626
27600,3100,11825.373825192533
27600,3200,10566.015077639155
27600,3300,910.0149800546415
27600,3400,1440.4303212070724
27600,4000,10413.81993006008
27600,4100,11467.97644899173
27600,4200,17319.79507212959
27600,4300,8251.303038074897
27600,4800,8694.620211695097
27600,4900,12450.356475695953
27600,5200,13314.783048298019
27600,5300,17968.987611254153
27600,6000,18947.060590942365
27600,6100,18501.33607178571
27600,6200,3182.499020221234
27600,6300,1489.5805084208737
27600,6400,2921.213533042913
27600,6500,1869.4885935659438
27600,6600,18767.162438998617
27600,6700,19509.273987559463
27600,6800,17832.227093242658
27600,6900,18637.149322235786
27600,7000,1400.959047254708
27600,7100,2576.5275778673677
27600,7200,15078.018717558307
27600,7300,14340.093763871773
27600,7400,15779.693756943578
27600,7500,16687.117538559138
27600,7600,17549.614995227214
27600,7700,16648.40154748666
27600,8000,11727.161205788847
27600,8100,11023.316925195322
27600,8200,6556.946951798842
27600,8300,4237.417854949619
27600,8400,9919.322785822136
27600,8500,8622.700912518363
27600,8600,14774.720452483914
27600,8700,15565.989652612954
27600,9000,7155.792113004847
27600,9100,1669.9791140543532
27600,9400,7508.486762914868
27600,9500,13046.878076235644
27600,10000,13792.42566983183
27600,10100,14516.088410157226
27600,10200,6808.96708469913
27600,10300,2686.2862199690535
27600,10600,8140.16159110838
27600,10700,8035.548686548555
27600,10800,10443.407861810007
27600,10900,10421.561218695508
27600,11000,8487.350747902146
27600,11100,7199.499680772145
27600,11400,15334.25054466824
27600,11500,10262.19039373577
27600,11800,11659.948891779137
27600,11900,6827.94933336083
27600,12000,5041.8141315152725
27600,12100,8020.157413295966
27600,12400,16715.107177889073
27600,12500,14424.373849417034
27600,12600,10391.611438552629
27600,12700,6851.90196222589
27600,12800,6179.6164380342125
27600,12900,6454.58627285121
27600,13200,8194.005322434032
27600,13300,16783.134015064046
27600,13400,1815.1292331325858
27600,13500,2798.925845749821
27600,13600,13130.130301590854
27600,13700,18285.67621793937
27600,13800,10252.62185218807
27600,13900,8327.05786233528
27600,14000,18006.703651677763
27600,14100,16971.946055052562
27600,14200,15421.52071981976
27600,14300,3266.119526670079
27600,14400,17171.039295752835
27600,14500,3764.4758119112716
27600,15000,3638.3568742371835
27600,15100,1508.2188350800852
27600,15400,2163.3621779601567
27600,15500,5133.265200693056
27600,15600,11649.689103745297
27600,15700,12541.131444216617
27600,16000,17652.885754468036
27600,16100,17515.289220592254
27600,16200,15489.949259945965
27600,16300,12265.956125142464
27600,16600,2062.000916402555
27600,16700,9782.242189792223
27600,17000,7332.5537553880295
27600,17100,16357.891173496106
27600,17200,1271.3221516137826
27600,17300,6625.799145940021
27600,18200,13456.532321679837
27600,18300,13080.128394564243
27600,18400,6989.863463725455
27600,18500,15344.026774525553
27600,18600,4619.850095077237
27600,18700,2616.020243277638
27600,18800,3205.159438885257
27600,18900,3267.9410614473945
27600,19000,18185.207495089227
27600,19100,14939.987071491429
27600,19200,10401.026050727694
27600,19300,11683.441442798348
27600,19400,18387.75701262645
27600,19500,11408.052364684128
27600,19800,16546.47043428188
27600,19900,15498.08636000774
27600,20200,17309.536576085768
27600,20300,15838.827877165797
27600,20400,5217.220104361653
27600,20500,6619.402390705214
27600,20600,15847.171777765454
27600,20700,15315.937389355651
27600,20800,12664.222226183878
27600,20900,18408.28470766284
27600,21000,4751.046456613021
27600,21100,5888.6080593316065
27600,21200,16616.2652049543
27600,21300,17178.797757372395
27600,21400,2858.0891914698122
27600,21500,2014.2909854982292
27600,21800,6630.637236254476
27600,21900,4387.555311390618
27600,22000,16547.251435925198
27600,22200,7980.6623427768955
27600,22300,8936.910261988303
27600,22500,8620.306464657564
27600,22600,7874.712970663164
27600,22700,2688.2463927502404
27600,22800,17443.31409039276
27600,22900,7037.62862551075
27600,23000,2646.394297531327
27600,23100,18137.576331254237
27600,23200,18483.16009230427
27600,23300,2334.788602216037
27600,23400,1949.601425588974
27600,23500,2218.3236040831225
27600,23600,4990.393580596827
27600,24000,17486.117188040447
27600,24100,16895.86362795033
27600,24200,11003.923504261391
27600,24300,10323.195711304978
27600,24400,19155.534107563857
27600,24500,18925.467974793344
27600,24600,11700.447472091268
27600,24700,17356.758301225032
27600,24800,12788.746655455036
27600,24900,14078.33070457347
27600,25000,10758.26409582923
27600,25100,4855.00682255396
27600,25200,17967.521825542804
27600,25300,17787.664354572913
27600,25400,17140.748795038304
27600,25500,17356.612357759528
27600,25600,13404.402370482267
27600,25700,14089.78904440629
27600,25800,5480.845156900654
27600,25900,6728.801003016889
27600,26000,10520.89231395599
27600,26100,11297.558180960534
27600,26200,12030.708414493773
27600,26300,16315.205242314647
27600,26400,13223.932657273246
27600,26500,12458.34518378406
27600,26600,4851.370481530759
27600,26700,3617.5876208156196
27600,26800,10160.447981371968
27600,26900,6807.869992623815
27600,27000,14309.949790065615
27600,27100,16051.499784234968
27600,27200,955.4156654499311
27600,27300,14646.236788599344
27600,27400,2877.2578427057547
27600,27500,1740.5271834970313
27600,27600,16393.275816887734
27600,27700,1205.473683465566
27600,27800,18383.816142701005
27600,27900,13998.452850540367
27600,28000,18462.870651765825
27600,28100,18923.848055964376
27600,28200,7586.711739605604
27600,28300,7252.426398027149
27600,28800,10461.832591999737
27600,28900,10061.110406501226
27600,29000,12654.89103162178
27600,29100,10303.262027788924
27600,29200,19399.650006914013
27600,29300,10940.605617373258
27600,29400,5845.204241176179
27600,29500,6286.549826012924
27600,29600,14856.138211694415
27600,29700,13614.577759367667
27600,29800,16679.78906199015
27600,29900,15428.575497976262
27600,30000,8351.073903458919
27600,30100,8177.326521482318
27600,30400,15611.795391862815
27600,30500,18719.886620953792
27600,30600,5366.702769180771
27600,30700,4092.7838370073055
27600,30800,1867.2348144325676
27600,30900,7696.871105679178
27600,31000,9760.837964850463
27600,31100,5875.758364473179
27600,31200,5021.592019550831
27600,31300,4673.851810570101
27600,31400,1806.7842303869252
27600,31500,2041.6769110649402
27600,31600,7070.114680369616
27600,31700,6953.215912983523
27600,31800,15417.808260555483
27600,31900,11975.665041377786
27600,32000,10020.554570145265
27600,32100,7243.77437934808
27600,32200,4278.519037252412
27600,32300,8130.547724073041
27600,32600,18096.36243602407
27600,32700,17626.99883277428
27600,32800,12929.056387861012
27600,32900,7870.063800473454
27600,33000,17326.397652119645
27600,33100,18476.651815092755
27600,33200,9653.64597947624
27600,33300,18533.403600468188
27600,33400,15634.825160671862
27600,33500,14490.631301521134
27600,33600,15256.32027886645
27600,33700,15850.093978124909
27600,34000,1606.896233505122
27600,34100,8182.966561835966
27600,34200,5569.08455920624
27600,34300,6185.003388108646
27600,34400,8992.440672321443
27600,34500,7720.91479884114
27600,34600,8316.180234505267
27600,34700,7469.937747845326
27600,34800,2618.32639994854
27600,34900,9586.763065756908
27600,35000,8911.549030310323
27600,35100,14782.275140147798
27600,35200,3861.716661310113
27600,35300,3476.445105180396
27600,35400,15632.976060270257
27600,35500,17428.711188808153
27600,35800,5824.380954385506
27600,35900,3718.103348601546
27600,36000,17440.462826733798
27600,36100,17009.624942522303
27600,36200,14368.636824504734
27600,36300,14086.92614798563
27600,36600,7328.377422630027
27600,36700,8427.75883645697
27600,36800,3927.140660769797
27600,36900,7917.819472502852
27600,37000,16137.59614287857
27600,37100,13086.09902159625
27600,37200,9021.02731372518
27600,37300,10345.323954709334
27700,30000,16149.249234540941
27700,30100,18030.015572003143
27700,30500,10741.432998336006
27700,30600,15504.674282549731
27700,30700,16680.09329249798
27700,100,16521.34988912253
27700,200,17499.513001363983
27700,300,7092.802892283699
27700,400,6292.093686980673
27700,500,16953.660598480685
27700,600,9460.888096738901
27700,700,8804.96602957199
27700,800,9289.35083268694
27700,900,8380.9056285505
27700,1000,9387.832047304528
27700,1100,2810.3733965432557
27700,1200,1587.7116016849156
27700,1500,17847.49264334867
27700,1600,19490.398463028116
27700,1900,4615.025830604125
27700,2000,5912.545064927441
27700,2200,12979.872947177766
27700,2300,11701.925604207097
27700,2700,8033.326883362896
27700,2800,9352.690320810547
27700,3100,11278.555787734318
27700,3200,10035.2941115377
27700,3300,979.3608483441835
27700,3400,904.031073515812
27700,4000,10086.987362000804
27700,4100,11077.281131185846
27700,4200,16750.80608735491
27700,4300,8394.3076822462
27700,4800,9286.453147735874
27700,4900,12811.133060742986
27700,5200,12840.932228560447
27700,5300,17473.22734943109
27700,6000,19053.59740048816
27700,6100,18686.977060422145
27700,6200,3143.602411240989
27700,6300,2061.5009643447715
27700,6400,2540.6321057077785
27700,6500,1643.9811648968628
27700,6600,19360.03254526403
27700,6700,19255.662891586784
27700,6800,17436.66521069346
27700,6900,18103.550473097577
27700,7000,1922.0772818533205
27700,7100,2726.232874656844
27700,7200,14991.094460018647
27700,7300,13819.041307100559
27700,7400,16141.875228569477
27700,7500,16926.07162007843
27700,7600,17008.14794476774
27700,7700,16054.504760226211
27700,8000,11232.871929541527
27700,8100,10430.96789027941
27700,8200,6043.007327575344
27700,8300,3789.8141205542047
27700,8400,9325.33776075599
27700,8500,8028.877967564008
27700,8600,14917.3716647088
27700,8700,15575.56180144726
27700,9000,7500.5004818902935
27700,9100,2142.739782983505
27700,9400,7080.17335812769
27700,9500,13216.584832958773
27700,10000,13246.15576377831
27700,10100,14008.832805951997
27700,10200,7355.763135314503
27700,10300,3050.3328507552983
27700,10600,7683.256900482728
27700,10700,7669.833432968788
27700,10800,9886.762070695451
27700,10900,10368.58573457028
27700,11000,7907.081426272407
27700,11100,6628.563652210476
27700,11400,15045.729124902391
27700,11500,10320.813555600818
27700,11800,12248.95544115379
27700,11900,7227.72810998657
27700,12000,4921.125341447458
27700,12100,7773.401213824055
27700,12400,16549.257321307956
27700,12500,14595.144563241507
27700,12600,10317.963336097067
27700,12700,6286.527033503405
27700,12800,6309.801439367453
27700,12900,6004.997597515086
27700,13200,8429.518495062812
27700,13300,17312.11302188293
27700,13400,2215.3654411964667
27700,13500,2978.5348529993817
27700,13600,13554.142039773194
27700,13700,18055.87603648387
27700,13800,10399.439651698302
27700,13900,8908.855299696539
27700,14000,17430.404751118476
27700,14100,16454.77320372165
27700,14200,14832.12255317329
27700,14300,2690.044665788645
27700,14400,16600.384116039608
27700,14500,3206.2069711084177
27700,15000,3419.676604288018
27700,15100,1208.6351383060596
27700,15400,1687.3754790333928
27700,15500,5551.550362274917
27700,15600,11738.524294923309
27700,15700,12720.696607895023
27700,16000,17440.54447604778
27700,16100,16941.830280949333
27700,16200,14952.956280421347
27700,16300,11795.698444088903
27700,16600,2576.6756899027637
27700,16700,9302.14157189156
27700,17000,6872.265953783803
27700,17100,15926.260913717242
27700,17200,1796.9582352471705
27700,17300,6642.768673181529
27700,18200,14008.622890373817
27700,18300,12487.314476002159
27700,18400,7373.248075524335
27700,18500,14783.353216761996
27700,18600,4033.245507554607
27700,18700,3111.566267799558
27700,18800,2914.203448848563
27700,18900,3100.7204097987906
27700,19000,18751.749580757027
27700,19100,14469.072918862306
27700,19200,10100.928904350736
27700,19300,11405.213891651696
27700,19400,17911.576856386466
27700,19500,11219.64334320771
27700,19800,16993.47044926179
27700,19900,16021.806458323646
27700,20200,16925.906141192565
27700,20300,15388.904307300525
27700,20400,5231.209233894512
27700,20500,6336.967936219375
27700,20600,16295.921477333883
27700,20700,15849.306750762633
27700,20800,13159.269232051149
27700,20900,18006.06060919524
27700,21000,5178.4135497499365
27700,21100,5367.440846929418
27700,21200,16090.689327896715
27700,21300,16637.578696714474
27700,21400,3330.590494893611
27700,21500,2587.0995491654285
27700,21800,7168.552616015067
27700,21900,4963.774347823461
27700,22000,16148.158061332635
27700,22200,7569.24931382329
27700,22300,8588.888642389134
27700,22500,9205.920742888504
27700,22600,8437.17347153816
27700,22700,3254.506117302634
27700,22800,16990.93944755981
27700,22900,6443.564578282939
27700,23000,3155.065296237202
27700,23100,17761.058642603104
27700,23200,17904.55314154499
27700,23300,2714.97563501089
27700,23400,2392.003251751524
27700,23500,2616.412841085316
27700,23600,4726.662575314654
27700,24000,17298.5227418334
27700,24100,16715.648621783093
27700,24200,10942.878991044206
27700,24300,10165.168778659088
27700,24400,19206.943580831456
27700,24500,18735.02562043555
27700,24600,11137.338006121738
27700,24700,16874.830148083525
27700,24800,12788.015886423047
27700,24900,14078.983181240963
27700,25000,10395.932724472004
27700,25100,5049.6388690287795
27700,25200,17722.978400199398
27700,25300,17749.7351628121
27700,25400,17084.64775260988
27700,25500,17172.306303327885
27700,25600,12814.90447352853
27700,25700,13495.74874947931
27700,25800,5038.681278188747
27700,25900,6318.429821828592
27700,26000,10098.772309945187
27700,26100,10949.873114924792
27700,26200,11690.984156836503
27700,26300,15865.99509348016
27700,26400,13442.727331260397
27700,26500,12592.252083361944
27700,26600,4753.093071113125
27700,26700,3568.38813643119
27700,26800,10195.171101989752
27700,26900,6299.166195499346
27700,27000,14899.976668296704
27700,27100,16634.929606621914
27700,27200,1051.04752253883
27700,27300,15081.007211031541
27700,27400,2364.7581533804464
27700,27500,1293.604332943493
27700,27600,15993.25056108517
27700,27700,1707.3654408311093
27700,27800,17869.625845494058
27700,27900,14030.072182778367
27700,28000,17984.11864430257
27700,28100,18462.38533385254
27700,28200,7765.439728511883
27700,28300,7531.070071104114
27700,28800,9948.549719118071
27700,28900,9500.338531988988
27700,29000,12072.736623576206
27700,29100,10498.473425167587
27700,29200,19398.478828533094
27700,29300,10533.075575059074
27700,29400,5966.6962701994435
27700,29500,6494.47400555742
27700,29600,15325.09085811782
27700,29700,14051.821857441979
27700,29800,16230.10414931403
27700,29900,15009.650271003506
27700,30000,8164.913096308846
27700,30100,8108.707189292732
27700,30400,15472.098170537287
27700,30500,18225.751782692136
27700,30600,4939.598342842328
27700,30700,3709.183756414685
27700,30800,2291.3113912591884
27700,30900,8160.090238301626
27700,31000,9318.60625481869
27700,31100,6292.8967229507425
27700,31200,5239.5113130589025
27700,31300,4979.452463402739
27700,31400,2354.443604250128
27700,31500,2632.436916925136
27700,31600,7654.631182915696
27700,31700,7507.017977952927
27700,31800,15056.442819714026
27700,31900,11443.727092067638
27700,32000,10125.163922988524
27700,32100,7814.228490682683
27700,32200,4570.256722393607
27700,32300,7778.359804251405
27700,32600,18100.791159737593
27700,32700,17862.48917133815
27700,32800,12443.407809219027
27700,32900,7963.313558584359
27700,33000,16980.74838563553
27700,33100,17985.594913296653
27700,33200,9250.570231548589
27700,33300,17988.773229264178
27700,33400,16168.29698864612
27700,33500,15058.86358246304
27700,33600,14717.286471200377
27700,33700,15287.030751732082
27700,34000,2191.4855800408527
27700,34100,8060.3726975851005
27700,34200,5751.97674555075
27700,34300,6440.257370366752
27700,34400,8511.478825072048
27700,34500,7266.575563959717
27700,34600,7736.856642226187
27700,34700,6984.219828716092
27700,34800,2967.8982329590367
27700,34900,9290.885859698577
27700,35000,8389.653823469594
27700,35100,14616.024802442349
27700,35200,4454.936154275359
27700,35300,3950.3960052300476
27700,35400,15039.813916711968
27700,35500,16892.244914706087
27700,35800,5914.807473531995
27700,35900,3679.9928807673887
27700,36000,16911.599583563402
27700,36100,16448.248825924467
27700,36200,13908.065250729704
27700,36300,13690.85048533898
27700,36600,7372.1575787565
27700,36700,8315.69484923822
27700,36800,3583.6087816956474
27700,36900,8350.188238723556
27700,37000,15545.856388898517
27700,37100,12984.36625127746
27700,37200,8761.86001924973
27700,37300,10068.015337824321
30000,30100,5219.387496895345
